2156,"([None, None, None], None)"
2157,"(['PAGE TITLE: Startseite - Geiger Gruppe Nürnberg', ['/impressum/'], None], 'Virnsberger Straße 30 90431 Nürnberg')"
2158,"([""2018 STOCKMEIER Gruppe KontaktImpressumDatenschutzAGB Gestaltung & Realisation  +\xa0|\xa0LOUIS\xa0INTERNET window.dataLayer=window.dataLayer||[];var company_name='STAUB & CO. - SILBERMANN',company_id='5',branch_name='Chemistry',branch_id='5';dataLayer.push({'stockmeier_config':{'company':{'name':company_name,'id':company_id},'branch':{'name':branch_name,'id':branch_id}}});"", ['/de/stockmeier-chemie/impressum/'], None], 'Am Stadtholz 37 33609 Bielefeld')"
2159,"([None, None, None], None)"
2160,"(['PAGE TITLE: Home ', ['impressum.html'], None], 'Utbremer Str. 27 (Zentrale) 28217 Bremen')"
2161,"(['PAGE TITLE: kgs-plate.de', [None], None], None)"
2162,"(['2017', ['/impressum/'], None], ' Lankower Straße 11a, D-19057 Schwerin')"
2163,"([None, None, None], None)"
2164,"(['Power Oil Rostock GmbH – Ein Unternehmen der GETREIDE AG', ['de/impressum.html'], None], 'Am Düngemittelkai 5 18147 Rostock')"
2165,"([None, None, None], None)"
2166,"(['Klenke Maschinenfabrik GmbH · Unteres Tor 25 · 37154 Northeim · Telefon: 05551 97990 · Telefax: 05551 979950 Datenschutz · Impressum · E-Mail: info@klenke-maschinenfabrik.de · Webdesign: MPSNdesign', ['/impressum/index.html'], None], 'Unteres Tor 25 37154 Northeim, OT Sudheim')"
2167,"([' Sanvartis GmbH', ['/sanvartis/impressum.aspx'], None], 'Dr.-Alfred-Herrhausen-Allee 9-11 47228 Duisburg')"
2168,"([None, None, None], None)"
2169,"(['PAGE TITLE: Spezialschmierstoffe von BECHEM Lubrication Technology', ['/impressum.html'], None], 'NO!')"
2170,"(['PAGE TITLE: sat Sanierungstechnik GmbH in Worms, Ihr Dienstleister für Recyclingtechnik, Gefahrstoffsanierung, Brandschadensanierung und Wasserschadensanierung.', ['impressum.php?uKey=640cc2b965ef73b37d5b8d7b0ab4a834'], None], 'Vangionenstr. 15 67547 Worms')"
2171,"([None, None, None], None)"
2172,"([None, None, None], None)"
2173,"(['PAGE TITLE: ROFRA GmbH', ['http://www.rofra.de/impressum.htm'], None], 'NO!')"
2174,"([None, None, None], None)"
2175,"(['PAGE TITLE: wurstliebhaber.de - Traditionelle Eichsfelder Wurstspezialitäten', [None], None], None)"
2176,"([None, None, None], None)"
2177,"(['2018 innovation in traffic systems SE ', ['dede/footer-meta/impressum.html'], None], 'NO!')"
2178,"(['2002-2018 EUWAX AG\r', ['/informationen/impressum.html'], None], 'Börsenstr. 4 D-70174 Stuttgart')"
2179,"([None, None, None], None)"
2180,"([""2018 SRH Stephen-Hawking-Schule KontaktInfotagNewsletterFAQ;function reloadafterclick(){location.reload()};function addbodyclass(){$('body').addClass('cookieopen')};function removebodyclass(){$('body').removeClass('cookieopen')}; Cookie Einstellungen SchließenDiese Webseite nutzt Cookies Cookies sind für die korrekte Funktionsweise einer Website wichtig. Einige dieser Cookies sind technisch zwingend notwendig, um gewissen Funktionen der Webseite zu gewährleisten. Darüber hinaus verwenden wir einige Cookies, die dazu dienen, Informationen über das Benutzerverhalten auf dieser Webseite zu gewinnen und unsere Webseite auf Basis dieser Informationen stetig zu verbessern. Klicken Sie auf „Ich bin damit einverstanden“, um Cookies zu akzeptieren. Weitere Informationen erhalten Sie auf unserer  Datenschutzseite "", ['/impressum/'], None], 'Im Spitzerfeld 25 69151 Neckargemünd, Deutschland')"
2181,"(['Digel AG \xa0\xa0•\xa0\xa0 Alle Rechte vorbehalten', ['impressum#datenschutzhinweis'], None], 'Carl-Friedrich-Gauss-Strasse 5 72202 Nagold (Deutschland)')"
2182,"(['2018 Bunge Deutschland GmbHDatenschutzImpressumSitemap', ['rechtliche-informationen-sitemap/impressum/'], None], 'Bonadiesstr. 3-5 D-68169 Mannheim')"
2183,"(['PAGE TITLE: Auto Böhler - Ihr ADAC Straßendienst 24h', ['https://auto-boehler.de/impressum/'], None], ' Ottostraße 6 | 76227 Karlsruhe')"
2184,"(['PAGE TITLE: Startseite - KKI GmbH Osterburken', ['rechtliches/impressum/'], None], 'NO!')"
2185,"(['2018 ALKU GmbH Alle Rechte vorbehalten.\r', ['/de/impressum.html'], None], 'Hans-Böckler-Straße 6 93142 Maxhütte-Haidhof')"
2186,"([None, None, None], None)"
2187,"(['PAGE TITLE: DRK - Frankfurt', ['/index.php/impressum.html'], None], 'NO!')"
2188,"([None, None, None], None)"
2189,"([None, None, None], None)"
2190,"([None, None, None], None)"
2191,"([None, None, None], None)"
2192,"([None, None, None], None)"
2193,"([None, None, None], None)"
2194,"(['2018 ECE Projektmanagement GmbH & Co. KG ', ['https://www.olympia-einkaufszentrum.de/impressum/'], None], 'NO!')"
2195,"(['PAGE TITLE: HanseMerkur Reiseversicherung - online buchen', ['/impressum'], None], 'Siegfried-Wedells-Platz 1 20354 Hamburg')"
2196,"([None, None, None], None)"
2197,"([None, None, None], None)"
2198,"(['PAGE TITLE: n@work wob', ['#!de/network/impressum'], None], 'NO!')"
2199,"(['PAGE TITLE: n@work wob', ['#!de/network/impressum'], None], 'NO!')"
2200,"([None, None, None], None)"
2201,"([None, None, None], None)"
2202,"(['2018', ['/impressum.html'], None], ' Röntgenstrasse 4, D-63755 Alzenau')"
2203,"([None, None, None], None)"
2204,"([None, None, None], None)"
2205,"(['PAGE TITLE: Startseite', ['/index.php/impressum'], None], 'NO!')"
2206,"(['PAGE TITLE: Baude Kabeltechnik GmbH: Startseite', ['/de/informationen/impressum.html'], None], 'Lise-Meitner-Strasse 1 D-31157 Sarstedt')"
2207,"([None, None, None], None)"
2208,"(['PAGE TITLE: The domain name epc-groupe.de is for sale ', [None], None], None)"
2209,"([None, None, None], None)"
2210,"([None, None, None], None)"
2211,"(['PAGE TITLE: Software für Versicherungsmakler & Finanzdienstleister ', ['https://www.iwm-software.de/impressum/'], None], 'NO!')"
2212,"([None, None, None], None)"
2213,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)"
2214,"([None, None, None], None)"
2215,"([None, None, None], None)"
2216,"([None, None, None], None)"
2217,"([None, None, None], None)"
2218,"(['2018 by Abfallentsorgung Plauen GmbH, Alle Rechte vorbehalten.', ['index.php?s=impressum'], None], 'Klopstockstr. 17 08525 Plauen/Vogtland (Sachsen)')"
2219,"([None, None, None], None)"
2220,"(['PAGE TITLE: ILKAZELL: Ilkazell', ['https://www.ilkazell.de/metanavigation/impressum.html'], None], 'NO!')"
2221,"(['PAGE TITLE: Landskron', ['/impressum'], None], 'An der Landskronbrauerei 116 02826 Görlitz')"
2222,"(['WhatsBroadcast', ['/verlag/impressum'], None], 'Ostra-Allee 20 01067 Dresden')"
2223,"(['PAGE TITLE: PsoriSol Hautklinik - Deutschlands beliebteste Akut-Hautklinik', ['de/impressum.html'], None], 'NO!')"
2224,"(['2018 mika Personaldienstleistungen GmbH | CORPORATE DESIGN: BJÖRN SCHMITZ | WEBDESIGN BY WEBIGAMI', ['https://www.mika-personal.de/impressum/'], None], 'NO!')"
2225,"([None, None, None], None)"
2226,"([None, None, None], None)"
2227,"(['PAGE TITLE: Herzlich Willkommen im Kath. Altenpflegeheim St. Georg gGmbH in Essen', ['impressum/'], None], 'Fährenkotten 15 45259 Essen (Heisingen)')"
2228,"(['PAGE TITLE: T&A SYSTEME - Webmaster', [None], None], None)"
2229,"([None, None, None], None)"
2230,"(['PAGE TITLE: Interdomo GmbH ', ['https://www.interdomo.de/impressum'], None], 'NO!')"
2231,"(['BwConsulting GmbHDownloadsKontaktDatenschutzImpressum', ['https://www.bwconsulting.de/impressum/'], None], 'NO!')"
2232,"([None, None, None], None)"
2233,"(['PAGE TITLE: Gartenbau Peters', [None], None], None)"
2234,"(['PAGE TITLE: Pedotherm GmbH - Schlüsselfertige Flächenheizungen und Lüftungssysteme', [None], None], None)"
2235,"([None, None, None], None)"
2236,"(['PAGE TITLE: KIMA Automatisierung Gronau-Epe - Elektrotechnik mit Perspektiven', ['impressum.php?lang=de'], None], 'Anna-Merian-Str. 5 48599 Gronau')"
2237,"(['PAGE TITLE: Hugo Lahme ', ['/impressum/'], None], 'Kahlenbecker Str. 2 58256 Ennepetal')"
2238,"(['PAGE TITLE: www.boehmer-kloeckner.de\xa0\xa0\xa0', [None], None], None)"
2239,"([None, None, None], None)"
2240,"(['Agrarprodukte aus Schlaitz GmbH 2012 - 2017. Alle Rechte vorbehalten.', ['/impressum'], None], 'Freiheitstr. 59, OT Schlaitz 06774 Muldestausee')"
2241,"(['PAGE TITLE: AMS Metallbeschichtung, Pulverbeschichtung & KTL-Beschichtung', ['impressum.html'], None], 'Industriestrasse 43 74193 Schwaigern')"
2242,"([None, None, None], None)"
2243,"(['Copyright 2018 Johann Maier \xa0 \xa0 \xa0 \xa0 \xa0Imprint \xa0I \xa0Privacy Policy \xa0I \xa0Datenschutz', [None], None], None)"
2244,"(['iStock.com/johnkellerman ', ['https://www.dps.de/impressum/'], None], 'NO!')"
2245,"([None, None, None], None)"
2246,"([None, None, None], None)"
2247,"(['PAGE TITLE: Fachliteratur und Online-Produkte zu den Themenbereichen Recht, Wirtschaft und Steuern. ', [None], None], None)"
2248,"(['2018 Kemmler Baustoffe GmbH* nach separater Prüfung verfügbar', ['/impressum'], None], 'NO!')"
2249,"(['PAGE TITLE: Wesser Studentenjob und Ferienjob - Studentenjobs Ferienjobs', ['impressum.html'], None], 'Königstraße 30 D-70173 Stuttgart')"
2250,"([None, None, None], None)"
2251,"(['PAGE TITLE: Startseite - Baubecon', ['https://baubeconstadtsanierung.de/impressum/'], None], 'NO!')"
2252,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)"
2253,"([None, None, None], None)"
2254,"([None, None, None], None)"
2255,"([None, None, None], None)"
2256,"([None, None, None], None)"
2257,"(['PAGE TITLE: Startseite - Aller-Weser-Klinik', ['https://www.aller-weser-klinik.de/impressum'], None], 'NO!')"
2258,"([None, None, None], None)"
2259,"(['PAGE TITLE: Unternehmen - Stahlhammer Bommern', ['https://stahlhammer.de/impressum/'], None], 'NO!')"
2260,"(['Celenus-Kliniken GmbH | Impressum | Datenschutz', ['sonstiges/impressum/'], None], 'NO!')"
