7546,"([None, None, None], None)"
7547,"([None, None, None], None)"
7548,"([None, None, None], None)"
7549,"(['PAGE TITLE: Startseite - Metall-Giesserei-Mannheim: MGM Gussteile für höchste Ansprüche', ['/impressum'], None], 'Ohmweg 21-29 68199 Mannheim')"
7550,"(['2000-2018', [None], None], None)"
7551,"(['PAGE TITLE:  CiP city personalbüro GmbH ', ['/impressum/'], None], 'NO!')"
7552,"([None, None, None], None)"
7553,"([None, None, None], None)"
7554,"([None, None, None], None)"
7555,"(['PAGE TITLE: SOPREMA GmbH', ['/impressum.html'], None], 'Mallaustr.59 68219 Mannheim')"
7556,"([None, None, None], None)"
7557,"(['PAGE TITLE: Laufer Zahntechnik  - preiswerter Zahnersatz aus Deutschland', ['https://laufer-zahntechnik.de/sites/06_kontakt/index_impressum.html'], None], 'NO!')"
7558,"([None, None, None], None)"
7559,"([None, None, None], None)"
7560,"(['iStock', [None], None], None)"
7561,"([None, None, None], None)"
7562,"([None, None, None], None)"
7563,"(['2018 Seltmann Webdesign', ['impressum.html'], None], 'html Content Management System | Version 6\nEntwicklung & Design | Copyright 2002 - 2014\n\nSeltmann GmbH\nAm Kuechenacker 2\n\n69509 Moerlenbach\n\nTelefon: +49 (0)6209 / 71111\nTelefax: +49 (0)6209 / 71117\n\nhttp://www.seltmann.net\ninfo@seltmann.net')"
7564,"([None, None, None], None)"
7565,"([None, None, None], None)"
7566,"(['2015 Nubassa Gewürzwerk GmbH', ['/de/impressum.html'], None], 'NO!')"
7567,"(['2018\xa0Stadtwerke Viernheim\xa0GmbH', ['infopoint/impressum.html'], None], 'Industriestraße 2 68519 Viernheim')"
7568,"(['2017. TTM Internationale Spedition\r', ['/impressum.aspx'], None], 'NO!')"
7569,"(['PAGE TITLE: Willkommen bei Weidler Arbeitsbühnenvermietung GmbH ', [None], None], None)"
7570,"(['PAGE TITLE: HUG Backparadies', ['https://www.backparadies-hug.de/impressum'], None], 'NO!')"
7571,"(['PAGE TITLE: Gärtner Tiefbau', [None], None], None)"
7572,"(['PAGE TITLE: Nick GmbH – Kompetenz in Metall ', ['https://www.nick-gmbh.de/impressum/'], None], 'NO!')"
7573,"(['PAGE TITLE: SBI Ingenieurgesellschaft', [None], None], None)"
7574,"(['PAGE TITLE: Schmidt Kommunalfahrzeuge - Frontlader, Hecklader, Sonderaufbauten - Schmidt Kommunal', ['/de/impressum'], None], 'NO!')"
7575,"([None, None, None], None)"
7576,"([None, None, None], None)"
7577,"([None, None, None], None)"
7578,"([None, None, None], None)"
