0,"('Qualitätsstahlrohre von Hoberg & Driesch. Von nahtlos bis grenzenlos.', 'Hoberg & Driesch GmbH & Co. KG ist eines der führenden europäischen Großhandelshäuser für Stahlrohre mit Firmensitz in Düsseldorf und weiteren Niederlassungen in Hamburg, Kornwestheim, München, Dresden und Istanbul.', 'Röhrengrosshandel, Starkwandrohre, Normalwandrohre, Gewinderohre, Kesselrohre, Hohlprofile, Präzisions\xadstahl\xadrohre, HPZ-Rohre, Wälzlager\xadstahl\xadrohre, Feinkornbaustahlrohre, Maschinenbaustahlrohre', False)"
1,"('', '', '', False)"
2,"('', 'Bei der GASAG finden Sie die richtigen Strom- und Gas-Tarife für jeden Verbrauch. Zusätzlich bieten wir Ihnen eine Reihe von Energielösungen für ihr Zuhause.', 'Strom, Erdgas, Wärme, Privatkunden, Stromvertrag, Erdgasvertrag, Gas, Gasvertrag, Berlin, Brandenburg, Gasversorgung, Gastarif, Stromtarif, Tarif, Geschäftskunden, Kunden, Verbrauch, Energie, Energievertrag, Energieversorgung, Versorgungsunternehmen, Strom wechseln, Gas wechseln', False)"
3,"('', 'ERGO Direkt ist meistgewählter Direktversicherer Deutschlands. Hier können Sie günstige Versicherungen mit maßgeschneiderten Leistungen online abschließen!', '', False)"
4,"('', '', '', False)"
5,"('', 'MSA is a global manufacturer of safety products committed to workers safety for over 100 years. Select a region to find the safety product right for you.', 'MSA, MSA safety, MSAsafety, safety products, msa global', False)"
6,"('', 'Die NÜRNBERGER Versicherung - Solide. Finanzstark. Verlässlich. Millionen Menschen vertrauen uns bereits, überzeugen auch Sie sich.', 'NÜRNBERGER, Versicherung', False)"
7,"('', 'Wir sind eines der führenden Outsourcing-Unternehmen für 360°-Kundenkontakt-Management in Deutschland. Wir überzeugen durch Flexibilität und exzellente Servicequalität auf allen Kontaktkanälen. Unsere Innovationskraft ist unsere Stärke: Wir liefern Ihnen den Kundenservice der Zukunft schon heute, senken Ihre Servicekosten und erhöhen die Qualität Ihres Kundenservice durch den konsequenten Einsatz modernster Self-Help-Technologien.', 'Customer Care Services, Kundenservices, Kundenkontakt Management, Call Center, Communication Center, Web Kommunikation, Web Services, Web Service first, Agentur Services, Web Agentur, Social Media Services, Outsourcing, D+S Gruppe, D+S 360°, new-how, newhow, Webever, D+S communication center, Websites, Mobile Apps, Website Entwicklung, Mobile App Entwicklung, Web Content, Content Management, Self-Help Videos, Self-Help Tutorials', False)"
8,"('', 'Martin-Luther-Krankenhaus - Seit 1931 in Berlin ✔ Unsere Schwerpunkte: Endoprothetik, Rücken, Unfälle, Krebsbehandlung, Plastische Chirurgie, Geburtshilfe.', '', False)"
9,"('', '', 'Goldhofer Unternehmensgruppe, Goldhofer Company Group, Transport Airport Technology Technologie Service Anhänger Sattelanghänger Schwerlastmodule Trailers Semitrailers Heavy-Duty-Modules Germany Konventionell Stangelos Gepäck Schlepper Flugzeug-Schlepper ARTS Conventional Towbarless Cargo', False)"
10,"('', 'Willkommen im ONLINESHOP von Faber-Castell - unser Online-Sortiment: Schreibgeräte, Buntstifte, Filzstifte, Bürobedarf, Künstlerbedarf, Textmarker >> weitere Inhalte: Unternehmensinformationen, Händlersuche, Presse, Jobs', 'Bürobedarf, Textmarker, Faber-Castell 9000 Bleistifte, Buntstifte, Kugelschreiber, Füller, Füllfederhalter, Fineliner, Filzstifte, Tintenroller, Wasserfarben, Farbkästen, Designstifte, Flipchart, Whiteboard, Gelroller, Karlbox, Karl Lagerfeld x Faber-Castell', False)"
11,"('', '', '', False)"
12,"('', 'Biotest ist ein weltweit tätiger Anbieter von Plasmaproteinprodukten und biotherapeutischen Arzneimitteln. Die Produkte von Biotest kommen vorrangig in den Anwendungsgebieten klinische Immunologie, Hämatologie und Intensivmedizin zum Einsatz', 'Biotest,Forschung,Plasmaprodukte,Biotherapeutika,Immunglobuline,Gerinnungsfaktoren,Proteinlösungen,Stelle,Karriere,Personal,Ausbildung,Plasma,Hämatologie,Immunologie,Intensivmedizin,Antikörper,cytotect usage,cytotect,usage', False)"
13,"('', 'Strom und Gas vom großen, zuverlässigen Anbieter Vattenfall. Sparen Sie mit unseren günstigen Tarifen.', 'Vattenfall, Strom, Gas, Tarifwechsel, Mein Vattenfall, Highlights, Smart Home', False)"
14,"('', '', '', False)"
15,"('', 'Jeder Deutsche kennt unsere Produkte. Aber die wenigsten kennen uns. Wir haben für die Anforderungen der Sparkassen die passenden Antworten. Diese fassen wir auf Basis eines ganzheitlichen themenorientierten Beratungsansatzes zusammen und spiegeln gleichzeitig die Organisationsstruktur der Sparkassen wider. Wir bieten damit alles, was Sparkassen stark macht.', '', False)"
16,"('', '', '', False)"
17,"('', 'Unkompliziert und einfach Ihre Traumküche gestalten mit unserem Konfigurator | Jetzt unverbindlich & kostenlos testen!', 'lechner, küche, küchekonfigurator, arbeitsplatten, rückwände', False)"
18,"('', 'Willkommen bei ESWE Verkehr - Wiesbadens ÖPNV-Anbieter.', '', False)"
19,"('', 'MLP ist Ihr Gesprächspartner in allen Finanzfragen – vom Vermögensmanagement über die Altersvorsorge bis zu Versicherungen.', '', False)"
20,"('', 'KPMG gehört in Deutschland zu den führenden Wirtschaftsprüfungs- und Beratungsunternehmen mit rund 8.700 Mitarbeitern an mehr als 20 Standorten.', '', False)"
21,"('', 'ZEISS ist ein weltweit tätiger Technologiekonzern mit Lösungen für Industrie, Forschung, Medizin, Brillengläser, Fotoobjektive, Ferngläser und Planetarien.', 'Optik, optische Technologie, optoelektronische Technologie', False)"
22,"('', '', '', False)"
23,"('', '', '', False)"
24,"('', '', '', False)"
25,"('', 'Onlineauftritt der ALD Vacuum Technologies GmbH', 'Powderproduction, Vacuum Metallurgy, Vacuum Induction Melting and\nCasting, Electroslag Remelting, Vacuum ARC Remelting, Electron Beam Melting,\nPrecision Casting, Heat Treatment and Sintering, Vacuum Hardening, Tempering\nand Brazing, Vacuum Case Hardening, Vacuum Sintering, ESR, PESR, IESR, VAR,\nEBCHR, EB, Trip Melting, Reactive Melting, Electro Slag Refining, Electro\nSlag Remelting, Electron Beam Refining, Vacuum Arc Remelting, Cold Hearth\nRemelting, Metallurgical Furnaces and Equipment, Pressure Electro Slag\nRemelting, Protective Electro Slag Remelting (Refining), Inertgas Electro\nSlag Remelting, VIM, VIDP, Vacuum Melting, Vacuum Induction Melting, Vacuum\nInduction Melting Furncace, Vacuum Casting, Vacuum Casting Furnace,\nPowderproduction, Inertgasrecycling, Freeze Drying, Vacuum Treament, Ceramic\nFree Melting, Inertgas Atomization, Resistance Heating\nVacuum deposition, Beschichtung im Vakuum, Vacuum coater,\nVakuumbeschichtungsanlage, Vakuumbeschichtung, Coatings, Beschichtung,\nVacuum evaporators, Vakuumbedampfungsanlage, PVD, Electron beam gun,\nElektronenkanone, Plasma, Electron beam furnace, Electron beam evaporator,\nElektronenstrahl Verdampfer, Evaporation, Verdampfung, Electron beam,\nThermal barrier coating, Thermische Barriere, Vacuum, Vakuum, Turbine blade\ncoating, Turbinenschaufelbeschichtung, EBPVD, Cathodic arc coating\nequipment, TBC, Barrier coating, Bond coating, ceramic coating, overly\ncoating, TGO, Barriere Beschichtung, Thermo Barriere, Keramik Schichten,\nblade, vane, ALD the solution, ALD, Leicomelt, VIM-IC, Titanium Aluminide,\nTiAl, ISP precision casting furnace, Precision casting furnace, VIM-IC\ninvestment casting furnace, Turbocharger casting, Intermetalics casting,\nVacuum titanium casting furnace, Chemical Vapor Deposition, Cold Wall\nInduction Furnace, Directional Solidification Furnace, DS Furnace, Equiax\nInvestment Casting, High Temperature Furnace, Induction Skull Melting,\nSingle Crystal Furnace, SX Furnace, Vacuum Induction Heating, Vacuum\nInduction Precision Casting, Vacuum Investment Casting, Vacuum Melting\nFurnace, Vacuum Net Shape Casting, Vacuum Precision Investment Casting,\nInduction, Melting, Equipment, Furnace, Vacuum titanium casting furnace', False)"
26,"('', 'Braas ist Ihr Experte für komplette Dachsysteme. Unser Angebot: Dachsteine und Dachziegel, Hochleistungs-Dämmungen, Solarsysteme sowie Dachsystemteile.', '', False)"
27,"('', '', '', False)"
28,"('', 'Fresenius ist ein weltweit t&auml;tiger Gesundheitskonzern mit Produkten und Dienstleistungen f&uuml;r die Dialyse, das Krankenhaus und die ambulante medizinische Versorgung von Patienten.', '', False)"
29,"('', '', '', False)"
30,"('', 'Sicherheitsdienst mit bundesweiter Ausrichtung und internationaler Vernetzung. Wir bieten professionelle Lösungen für Ihre Sicherheit.', '', False)"
31,"('', 'Riesige Auswahl ✚ Marketplace ❤ Bis zu 3 Jahre Garantie mit kostenloser Kundenkarte ➤ Versandkostenfreie Lieferung ab 59,50 € möglich ✓', '', False)"
32,"('', 'Die Stadtwerke Karlsruhe sind Energiepartner in Karlsruhe und Region für Strom, Erdgas, Fernwärme und Trinkwasser. Besser versorgt, weiter gedacht.', 'Stadtwerke Karlsruhe, Energie, Trinkwasser, Energieversorgung, Trinkwasserversorgung, Fernwärme, Strom, Erdgas, Regenerative Energien, Badnerstrom, Badnergas, Umweltschutz, NatuStrom, Ökostrom, Erdgas', False)"
33,"('', 'Seit 1827 ist die VPV für ihre Kunden da. Tradition verbindet sich mit Service und macht die VPV zu einem leistungsstarken, modernen Partner für Kunden, Mitarbeiter und Geschäftspartner.', 'VPV,Versicherungen,Rentenversicherungen,Basisrente,Zulagenrente,Rente Plus,Rente Fonds,Lebensversicherungen,Leben Classic,Leben Fonds,Risikoleben,Berufsunfähigkeit,Vermögenswirksame Leistungen,Ausbildung,Sterbegeld,Zusatzversicherungen,Berufsunfähigkeit,Hinterbliebenenschutz,Unfall', False)"
34,"('', 'Herz\xadlich Will\xadkom\xadmen! Wir freu\xaden un\xads \xadüber Ihr In\xadter\xades\xadse am Un\xadter\xadneh\xadmen Reemts\xadma und den viel\xadfäl\xadti\xadgen The\xadmen der Ta\xadbak\xadwirt\xadschaft. An die\xadser Stel\xadle möch\xadten wir un\xadse\xadre Un\xadter\xadneh\xadmens\xadsicht der Din\xadge rund um Fra\xadgen der Ta\xadbak\xadwirt\xadschaft, der Re\xadgu\xadlie\xadrung und Markt\xadge\xadscheh\xadnis\xadse in Deutsch\xadland mit Ih\xadnen tei\xadlen. Be\xadglei\xadten Sie uns da\xadbei!', '', False)"
35,"('', '', '', False)"
36,"('', 'MVV Enamic  - Experten für Contractinglösungen zur Steigerung der Energieeffizienz sowie für die kostengünstige Strom- und Gasbeschaffung', 'Anlagencontracting , Wärme Direkt Service , Pachtmodell , Contracting-Modelle , BMKW , Energiemonitoring , Beschaffungsstrategie , Contracting , Wärmelieferung , Energiemanagement , MVV Enamic , Energiemonitoring , Energiemanagement , Wärmelieferung , Contracting , Beschaffungsstrategie , BMKW , Contracting-Modelle , Pachtmodell , Wärme Direkt Service , Anlagencontracting , MVV', False)"
37,"('', '', '', False)"
38,"('', 'kliniken-pasing-perlach.de réunit des informations et annonces. Nous espérons que vous y trouverez les informations que vous recherchez !', '', False)"
39,"('', 'WISAG Facility Service Holding – Spezialist für Immobilien | Leistungen, Facility, WISAG', 'Leistungen | Facility | WISAG', False)"
40,"('', 'Unseren privaten Kunden bieten wir umfassenden und verlässlichen Versicherungsschutz auf allen Ebenen.', 'Privatkunden', False)"
41,"('', 'In Deutschland investieren, mit digitalen Innovationen 3,8 Millionen Kunden die Bankgeschäfte erleichtern - geschäftlich wie privat. Kommen Sie einfach zu uns', 'Hausbank, Direktbank, Onlinebank, Internetbank, Online Konto, Girokonto, kostenloses Girokonto, Konto kostenlos, Konto, Kreditkarte, Kredit, Online-Kredit, Privatkredit, Ratenkredit, Immobilienfinanzierung, Immobilien, Finanzierung, Immobilien', False)"
42,"('', 'WashTec » Innovative Autowaschanlagen & Autowaschtechnik für jeden Bedarf. Von der einfachen Waschanlage bis hin zum Erlebniswaschpark » Jetzt mehr erfahren!', '', False)"
43,"('', '', '', False)"
44,"('', 'Das Klinikum Freising bietet klassische Versorgung in zehn medizinischen Fachabteilungen und viele Therapiemöglichkeiten. Kompetent freundlich & medizinisch exzellent.', 'klinikum freising gmbh städtisches krankenhaus klinik kh kkh kreiskrankenhaus kreis freising offiziell website startseite clinic hospital', False)"
45,"('Wir sind ein weltweit agierender Anbieter von Pressteilen, Rohbaukomponenten, Normalien und Rundtischen sowie Automationslösungen. Rund 2000 Mitarbeiter bieten unseren Kunden ein einzigartiges Produktspektrum für ausgewählte, anspruchsvolle Lösungen der Umform- und Karosserietechnik sowie des Automationsanlagen-, Maschinen- und Werkzeugbaus.', 'Wir sind ein weltweit agierender Anbieter von Pressteilen, Rohbaukomponenten, Normalien und Rundtischen sowie Automationslösungen. Rund 2000 Mitarbeiter bieten unseren Kunden ein einzigartiges Produktspektrum für ausgewählte, anspruchsvolle Lösungen der Umform- und Karosserietechnik sowie des Automationsanlagen-, Maschinen- und Werkzeugbaus.', 'Wir sind ein weltweit agierender Anbieter von Pressteilen, Rohbaukomponenten, Normalien und Rundtischen sowie Automationslösungen. Rund 2000 Mitarbeiter bieten unseren Kunden ein einzigartiges Produktspektrum für ausgewählte, anspruchsvolle Lösungen der Umform- und Karosserietechnik sowie des Automationsanlagen-, Maschinen- und Werkzeugbaus.', False)"
46,"('', 'Die iglo GmbH ist das in Deutschland und Europa führende Markenunternehmen im Bereich Tiefkühlkost mit den Schwerpunkten Fisch, Gemüse und Geflügel. Jetzt vorbeischauen und unsere hochwertigen Produkte & Rezeptideen entdecken. Außerdem wissenswertes über das Thema Nachhaltigkeit.', '', False)"
47,"('', 'SEPA vereinheitlicht den nationalen und international Zahlungsverkehr. Alle Infos zum Thema finden Sie auf dieser Themenseite.', 'SEPA', False)"
48,"('', 'Kulzer bietet Produkte und Dienstleistungen, die Zahnärzte und Zahntechniker dabei unterstützen, die Mundgesundheit der Patienten auf sichere und bequeme Art und Weise wiederherzustellen.', 'dental; kulzer; Kulzer; dentalwelt; zähne; zahn; krone; gold; prothetik; ästhetik; zahnarzt; labor; praxislabor;  garantie;  Zirkonia, Cirkonia, zahntechnik, zahntechniker, hera, heraceram, pala, signum, cara, charisma, flexitime, gluma, ibond, icem, ligosan, ostim, agfa, prevision, sopira, translux, venus, xantasil;dental unternehmen', False)"
49,"('', 'Die Hochtaunus-Kliniken - Maximalversorger des Hochtaunuskreises und Akademisches Lehrkrankenhaus der Johann Wolfgang Goethe-Universität Frankfurt am Main.', '', False)"
