7546,"('', 'Willkommen bei DEKTRO Abel Wir sind einer der führenden Dienstleister und Komplettanbieter in Sachen elektronischer Sicherheitssysteme und Gebäudesystemtechnik. Mit Wurzeln bis in das Jahr 1945, steht die Firma bis heute, für eine vertrauensvolle Zusammenarbeit. Überzeugen Sie sich selbst von unserer einzigartigen Servicekultur und rufen Sie jetzt einen unserer Experten an. Brandmeldeanlagen Weitere Informationen + Krankenhaustechnik…', '', False)"
7547,"('', 'Office Mix ist einer der führenden inhabergeführten Bürologistik-Dienstleister in Deutschland.', '', False)"
7548,"('', '', '', False)"
7549,"('', 'Bei MGM verbinden wir traditionelle Stärken mit innovativer Technik. Das Ergebnis sind passgenaue Gussteile– qualitativ hochwertig und exakt verarbeitet.', 'Metallgiesserei, Gießerei, Mannheim, Metallgiesserei Mannheim', False)"
7550,"('', 'BAG Mannheim und Berlin. Moderne Betonstahlbiegerei. Alles rund um Betonstahl: Liefern, Verlegen, LENTON, SAS 500, Bohrpfähle, Schweißen, Windkraftfundamente, Schlitzwände, Elementebau', '', False)"
7551,"('', '', '', False)"
7552,"('', 'Flash, find out all about our delivery services, logistics offers and Flash team. Experience the Flash way of delivering worldwide.', '', False)"
7553,"('', 'Minera versorgt Sie mit Heizöl, Erdgas und Holzpellets. Wir liefern Schmierstoffe und Motorenöle. Tanken Sie an über 800 AVIA Tankstellen in Deutschland.', 'Minera', False)"
7554,"('', 'Sales People GmbH | Ihr Partner für Go-to-Market Strategien', 'Leadgenerierung, Marketing, Telemarketing, Vertriebsunterstützung, Telesales, Sales, Vertrieb, Lead Marktplatz, Sales Marktplatz, Web Portal, Go to Market, IT', False)"
7555,"('', 'SOPREMA ist Hersteller von Abdichtungssystemen in den Bereichen Bitumenabdichtung, Kunststoffbahnen und Flüssigkunststoffen für Flachdach- und Bauwerksabdichtung.', '', False)"
7556,"('', 'Akatherm FIP bietet Ihnen als kompetenter und zuverlässiger Partner qualitativ hochwertige Rohrleitungssysteme aus klebbaren und schweißbaren Kunststoffen.', '', False)"
