1078,"('', 'Die Qualitätsmarke WOLF aus dem bayerischen Mainburg zählt zu den führenden und innovativen Systemanbietern für Heiz-, Klima- und Lüftungstechnik in Europa.', 'Systemprofi, Systemanbieter, Raumklima, Heizung, Klima, Lüftung, Solar, Qualitätsmarke', False)"
1079,"('', '', '', False)"
1080,"('', '', '', False)"
1081,"('', 'Wir sind heute weltweit der leistungsfähigste Hersteller von Fahrzeugprüfständen für alle Anwendungszwecke. Mit der eigenen Software zur Vernetzung der Systeme unterstreichen wir unsere Kompetenz nicht nur im Maschinenbau. Ergänzt wird das Herstellungsprogramm durch Fahrzeug-Hebeeinrichtungen in unterschiedlichen Ausführungen.', 'Werkstatteinrichtung, Werkstattausrüstung, Hebebühnen, Bremsprüfstände, Leistungsprüfstände, Abgastester', False)"
1082,"('', 'TWD Fibres GmbH', 'TWD Fibres GmbH, Deggendorf, Spinnerei, Texturierung, Färberei, Polyestergarne, Diolen, Timbrelle, PP, PBT, Zertifizierungen', False)"
1083,"('', 'Seit über 35 Jahren Ihr starker Partner für Automation, Industriesoftware, Robotik, Eletrotechnik, Schaltschrankbau und Energietechnik.', '', False)"
1084,"('', 'Rund 400.000 Kunden\nvertrauen bereits auf die Energie von eins. Als kommunaler\nEnergieversorger bieten wir den Menschen Strom und Erdgas sowie weitere\nDienstleistungen an.', 'Stadtwerke, Energieversorger, preiswertes Gas, Strom und Gas aus der Region für Sachen, Privatkunden, Geschäftskunden,Strom und Gas wechseln,', False)"
1085,"('', 'The Helmholtz-Zentrum Dresden-Rossendorf is a member of the Helmholtz Association of German Research Centres pursuing new insights that will allow us to maintain and improve all of our lives. That is why the HZDR conducts research in the fields of Energy, Health and Matter in Dresden and at four other locations. Our large-scale facilities are also available to external guests from around the world to help answer the decisive questions of our societies.(Contact details: +49 351 260-0 / contact@hzdr.de)', 'Krebsforschung, Energiewende, Energieforschung, Materialforschung, Nutzergeräte, Forschungsinfrastrukturen, Cancer Research, Energy Turnaround, Energy Research, Materials Research, User facilities, Research infrastructures, Helmholtz-Zentrum Dresden-Rossendorf, HZDR', False)"
1086,"('', 'Flights with Eurowings starting from £29* – fly to Germany and all across Europe for less. Book your flights here.', '', False)"
1087,"('', '', '', False)"
1088,"('', ""Webseite der YORMA'S AG - Kaffeespezialitäten, Baguettes und Snacks am Bahnhof"", '', False)"
1089,"('', 'Scientists at the Helmholtz Centre for Infection Research (HZI) in Braunschweig, Germany, are engaged in the study of different mechanisms of infection and of the body’s response to infection. Helping to improve the scientific community’s understanding of a given bacterium’s or virus’ pathogenicity is key to developing effective new treatments and vaccines.', 'HZI, Helmholtz Centre for Infection Research, Helmholtz Brunswick, Helmholtz, health research, basic research, infectious research, infectious disease, infectious agents, pathogens, immune system, viruses, bacteria, infection biology, bacterial infection, bacteria, viral infections, viral diseases, immunity, immune research, immune response, inflammation, inflammation research, resistance, susceptibility, microbial pathogens, immune response, pathogens, pathogen, infection biology, biology, pharmaceutical research, drug discovery, GBF, German Research Centre for Biotechnology, vaccination, vaccine research, vaccinology, cancer research, salmonella infection, graduate school, academic juniors, science education, immunology, biology, bacterial infection, viral infection, virus, viruses, microbiology, cell biology', False)"
1090,"('', 'Als herstellerunabhängiger Kälteanlagenbauer hat der DKA viel Erfahrung in der Planung, Errichtung, Wartung und im Service von Kälteanlagen und Klimaanlagen.', 'Service Kühlanlagen, Service Klimaanlagen', False)"
1091,"('', 'Willkommen im großen Steiff Online-Shop. Weltgrößtes Steiff-Sortiment, schnelle Lieferung, kompetenter Service. Jetzt entdecken!', 'steiff,teddy,teddys,teddybären,kuscheltiere,plüsch,kindermoder,babybekleidung', False)"
1092,"('', '', '', False)"
