6468,"(['PAGE TITLE: \n[RP-Verpackung - Ihr Verpackungslieferant für Papier- und Plastiktragetaschen]', [None], None], None)"
6469,"([""PAGE TITLE: Web Server's Default Page"", [None], None], None)"
6470,"(['2018 C&T Vertriebs GmbH | Ticketsystem - All rights reserved.', ['https://c-t.de/impressum/'], None], 'NO!')"
6471,"(['2018 Vetter GmbH \xa0\xa0   A Unit of IDEX Corporation  Impressum | Datenschutz\xa0\xa0\xa0\xa0\xa0\xa0DeutschEnglishEspaniol', ['http://www.vetter.de/de/impressum.html'], None], 'Blatzheimer Str. 10 - 12 D-53909 Zülpich')"
6472,"(['2018 Bäckerei und Konditorei VoigtImpressumJobsKontaktDatenschutzIch bin eine Website-Flat der Marketingflotte.  Made with ♥ in the Ahrtal!    FilialfinderStartseiteBackwarenBrötchenBroteFeingebäckKaffeeKuchenSnacksKarriereMitarbeiter StoryAnsprechpartnerAusbildungOffene StellenFilialenUnternehmenÜber unsKundenkarteGutscheinPresseKontakt <div data-borlabs-cookie-wrap=""popup"">', ['https://www.baeckerei-voigt.de/impressum/'], None], 'NO!')"
6473,"([None, None, None], None)"
6474,"([None, None, None], None)"
6475,"(['PAGE TITLE: DuoTherm Rolladen', ['https://www.duotherm-rolladen.de/service/impressum/'], None], 'NO!')"
6476,"([None, None, None], None)"
6477,"(['PAGE TITLE: BLH: Home', ['de/impressum.html'], None], 'Johann-Philipp-Reis-Straße 1 54293 Trier')"
6478,"(['2018 Elektro Bloeck - Elektrotechnisches Unternehmen · ', ['http://elektro-bloeck.de/impressum/'], None], 'NO!')"
6479,"([' Foto: Bistum Trier\r', ['/footer/impressum/bildquellen/'], None], 'NO!')"
6480,"(['PAGE TITLE: Jaeger Zahntechnik - Zahnästhetik, Dentallabor,  Zahntechnik, Trier, Rheinland Pfalz, Zahnästhetik, Dentallabor, Zahntechnik, Trier, Rheinland Pfalz, Implantatprothetik, Edelmetall, Kunststoffverblendung, Keramikverblendung, Modellguss, Zahnarzt, Zahn, Zähne, Prothetikberatung, Patientenraum, Mosel, Saarbrücken, Saarland, Merzig, Saarlouis, Saar, Fräsen, Klammerprothetik, Implantatversorgung, Zirkonium, Zirkon, Vollkeramik, Kombitechnik, Kronen, Brücken, EM, NEM, Doppelkronentechnik, CAD CAM, Zirkonoxyd, Meister, Meisterlabor, Labor, Laser, Handwerk, Handwerksbetrieb, Dental, Implantate, Titan, Zahnersatz, Karies, Suprakonstruktion, Prothese, Keramik, Weiß, Silber, Schnarchen, Mund, Allergie, Provisorium, Kunststoff, Metall, Inlay, Versicherung, Patient, Versichert, Galvano, Gold, Schöne, Medizin, Gesundheit, Modern, Zahnlabor, Zahnstein, Rechnung, Jaeger, Wurzelbehandlung, Implantation, Presskeramik, Modellguss, Zahnschmerzen, Zahnreinigung, Mundhygiene', ['impressum.html'], None], 'Verantwortlich für den Inhalt: Jaeger GmbH · Dentallabor · Engelstraße 1a · 54292 Trier')"
6481,"([None, None, None], None)"
6482,"(['Hase Kaminofenbau GmbH', ['/impressum/'], None], 'Niederkircher Straße 14 54294 Trier')"
6483,"([None, None, None], None)"
6484,"(['PAGE TITLE: Sanitätshaus Kersting »\xa0Home', ['impressum/'], None], 'Diedenhofener Straße 5 54294 Trier')"
6485,"([None, None, None], None)"
6486,"(['PAGE TITLE: MEDIAHAUS – die Medienmanager » Wir bündeln Expertenwissen', ['https://www.mediahaus.de/impressum/'], None], 'NO!')"
6487,"([None, None, None], None)"
6488,"([None, None, None], None)"
6489,"([None, None, None], None)"
6490,"([None, None, None], None)"
6491,"([None, None, None], None)"
6492,"([None, None, None], None)"
6493,"([None, None, None], None)"
6494,"([None, None, None], None)"
6495,"(['PAGE TITLE: MPS Sägen GmbH: Startseite', ['/impressum/'], None], 'NO!')"
